ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,EXP_COR,EXP_SPO,EXP_BN,EXP_QUIT,EXP_SEN,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0,0,0,0.163265306,0.92306174,1.285522466,1.343200173,0.5313,0.571428571,0.040816327,0.387755102,0,0.408163265,-0.42875,0.174354545,0,0,0,0,17.18437158,0,1,1,1,0,Camel
0.05,0.1,0,0.3,0.876848423,1.24452761,1.256775064,0.620110465,0.75,0.05,0.2,0,0.3,-0.140000001,0.184203142,1,0,0,1,56.53333333,0,0,0,0,0,Wicket
0.524752475,0.00990099,0.00990099,0.128712871,1.019146071,1.52051876,1.517770001,0.632235644,0.881188119,0.02970297,0.089108911,0,0.188118812,-0.251233333,0.114515909,0,0,1,0,6.64516129,1,0,0,1,0,Hadoop Common
0.007936508,0.238095238,0.087301587,0.150793651,0.910365593,1.329963786,1.325428835,0.681897619,0.738095238,0.055555556,0.206349206,0,0.388888889,-0.144261111,0.220339189,0,0,4,0,20.91357246,1,0,0,1,0,Hadoop Common
0.00764526,0.605504587,0.068807339,0.145259939,0.683687606,1.040769753,1.053650829,0.684216667,0.675840979,0.108562691,0.212538226,0.003058104,0.659021407,-0.150591111,0.22146,0,0,5,0,202.0336041,1,0,0,1,0,OFBiz
0.04,0.2,0.04,0.16,1.049592378,1.702373946,1.670507866,0.563468,0.52,0.04,0.44,0,0.64,-0.078775,0.205164286,0,0,0,0,28.08,0,0,0,0,0,OFBiz
0.017857143,0.053571429,0.035714286,0.071428571,0.989917263,1.488888554,1.505273092,0.511352489,0.696428571,0.017857143,0.267857143,0.017857143,0.535714286,-0.16848611,0.211760088,0,0,0,0,20.23214286,0,0,0,0,0,Wicket
0.032,0.184,0.128,0.192,0.943986682,1.365805677,1.36721514,0.522207221,0.64,0.096,0.264,0,0.576,-0.213414118,0.247061039,2,0,0,0,46.08157043,0,1,1,1,0,Hibernate ORM
0.005154639,0.020618557,0.046391753,0.180412371,0.838277062,1.23290391,1.230291504,0.566765938,0.628865979,0.056701031,0.309278351,0.005154639,0.515463918,-0.119616219,0.166457798,4,0,0,0,98.26725012,0,1,1,1,0,Wicket
0,0.047619048,0,0.19047619,0.839604429,1.142794545,1.150110886,0.621283968,0.285714286,0.333333333,0.380952381,0,0.238095238,-1.73E-18,0.186166766,0,0,0,0,30.27105263,0,0,0,0,0,Hibernate ORM
0.25,0.75,0.25,0.75,0.965981228,1.52505875,1.50153915,0.38785,0,0.25,0.75,0,0.75,0,0.15275,0,0,0,0,74.25,0,0,0,0,0,Hadoop Common
0.019920319,0.155378486,0.155378486,0.235059761,1.034996581,1.552433898,1.531978507,0.643472908,0.613545817,0.055776892,0.330677291,0,0.701195219,-0.142467568,0.234090446,0,0,0,0,0,0,1,1,1,0,Hive
0.029226361,0.075071633,0.154727794,0.261891117,0.960094843,1.417010493,1.425712772,0.566218911,0.593696275,0.051575931,0.353008596,0.001719198,0.518624642,-0.132385,0.210065128,4,0,0,3,106.3312679,0,0,0,0,0,HBase
0.028930818,0.078616352,0.081132075,0.570440252,0.967848404,1.421060164,1.429749601,0.537529937,0.506289308,0.052201258,0.434591195,0.006918239,0.667924528,-0.142966766,0.203465645,0,0,0,0,81.01194969,0,0,0,1,0,HBase
0.021838497,0.044692737,0.067546978,0.2468258,1.036457828,1.536291222,1.533831034,0.567133418,0.623158964,0.049263586,0.324530218,0.003047232,0.405281869,-0.16321954,0.216081517,0,0,0,0,70.81767395,0,0,0,0,0,HBase
0,0.055555556,0.055555556,0.166666667,0.922199665,1.342980826,1.357417998,0.608272222,0.555555556,0.111111111,0.333333333,0,0.333333333,-0.10415,0.134133333,0,0,0,0,9.032679739,1,0,0,1,0,Hadoop Common
0.004115226,0.037037037,0.0781893,0.04526749,0.820984874,1.216611699,1.211959174,0.766653086,0.802469136,0.082304527,0.115226337,0,0.263374486,-0.107497059,0.273731579,0,0,0,0,1.61971831,0,1,1,1,0,Camel
0,0,0,0,0.97091141,1.385037628,1.47188902,0.854166665,0.75,0,0.25,0,0.75,-0.05,0,1,0,0,0,36.33333333,0,0,0,0,0,Hibernate ORM
0,0,0,0.090909091,1.275825581,1.854485794,1.875184777,0.55462438,0.384297521,0.161157025,0.450413223,0.004132231,0.508264463,-0.123102273,0.188092035,0,0,0,0,45.39256198,0,0,0,0,0,ZooKeeper
0.1,0.1,0.1,0.3,1.42273141,1.86426602,2.01123324,0.737139356,0.8,0,0.2,0,0.2,-0.344444447,0.180646466,0,0,0,0,26,0,0,0,0,0,Hibernate ORM
0.02962963,0.062962963,0.128703704,0.378703704,0.995455508,1.445293678,1.447361652,0.534794074,0.569444444,0.034259259,0.389814815,0.006481481,0.336111111,-0.150641085,0.190848061,0,0,2,0,49.30468357,1,0,0,1,0,Hadoop HDFS
0.019125683,0.052823315,0.097449909,0.272313297,0.933411902,1.379808053,1.384232962,0.61627286,0.658469945,0.041894353,0.296903461,0.00273224,0.465391621,-0.149522283,0.234299438,2,0,0,0,21.66158459,0,1,1,1,0,HBase
0,0.222222222,0.111111111,0.111111111,0.815958526,1.263591686,1.261618106,0.732641667,0.888888889,0,0.111111111,0,0.666666667,-0.184733333,0.252238889,0,0,2,0,36.63888889,0,0,0,0,0,OFBiz
0.007027407,0.157413914,0.096978215,0.219255095,0.968118119,1.379474906,1.422598938,0.662067463,0.667603654,0.074490513,0.257203092,0.000702741,0.508081518,-0.186436598,0.218084966,7,0,0,1,70.42159004,0,0,0,0,0,Hive
0,0,0,0.083333333,1.136567725,1.480959608,1.537584775,0.8,0.583333333,0.333333333,0.083333333,0,0.25,-0.25,0.075757578,0,0,0,0,24.83333333,0,0,0,0,0,Hibernate ORM
0,0.264705882,0.058823529,0.176470588,1.00072857,1.422203953,1.449498796,0.604408824,0.676470588,0.088235294,0.205882353,0.029411765,0.294117647,-0.141666667,0.211525,0,0,0,0,71.64705882,0,0,0,0,0,OFBiz
0,0,0.019021739,0.173913043,0.932704102,1.392448511,1.371695297,0.523411957,0.47826087,0.04076087,0.475543478,0.005434783,0.695652174,-0.125095385,0.244224268,0,0,0,1,60.3414864,0,0,0,0,0,ZooKeeper
0,0,0,0,0.879802,1.2319802,1.1841584,0.75,1,0,0,0,0,0,0.0841,0,0,0,0,12,0,0,0,0,0,Hadoop Common
0,0.288235294,0.029411765,0.064705882,0.785231887,1.159112384,1.165390859,0.820943529,0.870588235,0.023529412,0.105882353,0,0.388235294,-0.123573333,0.22652766,0,0,9,0,28.65117759,0,0,0,0,0,OFBiz
0.087633885,0.009737098,0.047711782,0.17721519,0.961456522,1.380523474,1.387618529,0.708057254,0.803310613,0.024342746,0.170399221,0.00194742,0.35248296,-0.182641631,0.234264375,1,0,0,0,7.367943779,0,0,0,0,0,Hadoop Common
0,0,0,0,0.81397365,1.28180305,1.2505895,0.640625,0.5,0,0.5,0,0.5,-0.059285715,0.5,0,0,0,0,36,0,0,0,0,0,Hibernate ORM
0,0,0.064516129,0.225806452,0.790596416,1.146833863,1.159359103,0.688087097,0.64516129,0.032258065,0.322580645,0,0.451612903,-0.22685,0.17066875,0,0,0,0,65.80645161,0,0,0,0,0,OFBiz
0,1,0,0,1.63375,2.0675,2.2024999,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Hibernate ORM
0,0.25,0,0.027777778,0.786573676,1.182812706,1.204496768,0.790929167,0.680555556,0.069444444,0.25,0,0.402777778,-0.072029412,0.209889744,0,0,0,0,64.60784314,0,0,0,0,0,OFBiz
0,0,0,0,1.27172005,1.83315915,1.87376325,0.628551125,0.5,0,0.5,0,0.5,-0.0625,0.3,0,0,0,0,30,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.810612651,1.298158522,1.262348806,0.461372727,0.545454545,0.272727273,0.181818182,0,0.454545455,-0.05,0.35835,0,0,0,0,43.8012987,0,0,0,0,0,OFBiz
0.070175439,0.140350877,0.210526316,0.596491228,0.904371856,1.308154864,1.308984992,0.434319298,0.385964912,0.052631579,0.543859649,0.01754386,0.701754386,-0.106709091,0.148021053,0,0,2,0,23.7830941,0,0,0,0,0,Hadoop Common
0.027522936,0.137614679,0.036697248,0.431192661,0.941985771,1.402162011,1.414634993,0.458056881,0.422018349,0.036697248,0.541284404,0,0.614678899,-0.084457143,0.208709677,0,0,0,0,80.02326257,0,0,0,0,0,OFBiz
0,0,0,0.058823529,0.911488331,1.306591588,1.254275888,0.536702483,0.647058824,0.117647059,0.235294118,0,0.117647059,-0.54609375,0.13973485,0,0,0,0,39.23529412,0,1,1,1,0,Hibernate ORM
0,0,0,0,0.81397365,1.28180305,1.2505895,0.640625,0.5,0,0.5,0,0.5,-0.059285715,0.5,0,0,0,0,69,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.94666666,1.7033334,1.4666667,0.75,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,Hibernate ORM
0,0.75,0,0,0.989738775,1.563364935,1.584704818,0.453475,0.75,0.25,0,0,0.75,-0.1875,0.216666667,0,0,0,0,0,1,0,0,1,0,OFBiz
0,0.117647059,0.058823529,0.117647059,0.941350062,1.392454226,1.39990262,0.6112,0.647058824,0,0.352941176,0,0.823529412,-0.1625,0.222325,0,0,5,0,54.1157754,0,0,0,0,0,OFBiz
0,0.243243243,0.081081081,0.27027027,0.957138878,1.435009021,1.40830384,0.537791892,0.648648649,0.081081081,0.243243243,0.027027027,0.378378378,-0.13892,0.15265,0,0,0,0,64.70740306,1,0,0,1,0,OFBiz
0.013157895,0.302631579,0.013157895,0.065789474,1.041755366,1.535965425,1.564219083,0.797097368,0.815789474,0.013157895,0.171052632,0,0.381578947,-0.106857143,0.181177778,0,0,1,0,45.01754386,0,0,0,0,0,OFBiz
0.011212334,0.119831815,0.131044149,0.180098108,0.912875683,1.350674889,1.360611098,0.619163139,0.593552908,0.107918711,0.296426069,0.002102313,0.52908199,-0.188064063,0.235337997,6,0,0,1,54.18309407,0,0,0,0,0,Hive
0.00990099,0.178217822,0.227722772,0.277227723,1.072317891,1.645128256,1.582925226,0.619254455,0.722772277,0.04950495,0.227722772,0,0.643564356,-0.142942857,0.260113115,0,0,0,0,49.15388232,0,0,0,0,0,Hadoop Common
0,0.044444444,0,0.244444444,1.086875645,1.583290104,1.610973396,0.585991111,0.711111111,0.088888889,0.2,0,0.4,-0.246536364,0.164020833,0,0,0,0,52.88888889,0,0,0,0,0,Hadoop Common
0,0,0,1,0.706722735,1.05929015,1.0827368,0.3053,0,0,1,0,1,0,0.23,0,0,0,0,16,0,0,0,0,0,OFBiz
0,1,0.2,0.9,0.883716986,1.283088165,1.29073393,0.59204,0.4,0.2,0.4,0,0.4,-0.125,0.207957143,0,0,1,0,80.6,0,0,0,0,0,OFBiz
0,0,0.022321429,0.162946429,1.035237269,1.554472239,1.537327641,0.475783259,0.553571429,0.037946429,0.40625,0.002232143,0.517857143,-0.166638636,0.295661134,0,0,0,0,51.38382279,0,0,0,0,0,ZooKeeper
0,0.111111111,0,1.111111111,0.981462474,1.324095641,1.334954261,0.720077778,0.555555556,0,0.444444444,0,0.555555556,-0.1732,0.182575,0,0,0,0,113.6111111,0,0,0,0,0,OFBiz
0.018867925,0.150943396,0.037735849,0.132075472,0.673670404,0.970822885,0.989047435,0.6793,0.79245283,0.056603774,0.150943396,0,0.490566038,-0.28142,0.2246,0,0,0,0,13.16750443,0,0,0,0,0,Hadoop Common
0,0,0.166666667,0,1.22160635,1.8032217,1.709736433,0.26035,0.5,0,0.5,0,0.333333333,-0.75,0.3729,0,0,1,0,13,0,0,0,0,0,Hadoop Common
0,0,0,0.333333333,0.69360198,1.0575948,1.065761043,0.607133333,0.333333333,0,0.666666667,0,0.333333333,-0.25835,0.1097,0,0,0,0,29.33333333,0,0,0,0,0,Hadoop Common
0,0,0,0.25,1.11418314,1.61075665,1.6096312,0.58655,0.5,0,0.5,0,0.5,-0.3958,0,1,0,0,0,10.5,0,0,0,0,0,Hadoop Map/Reduce
0,0.111111111,0,1.111111111,0.981462474,1.324095641,1.334954261,0.720077778,0.555555556,0,0.444444444,0,0.555555556,-0.1732,0.182575,0,0,3,0,60.27777778,0,0,0,0,0,OFBiz
0.008219178,0.123287671,0.052054795,0.293150685,0.906091317,1.334311284,1.340113973,0.506065205,0.568493151,0.052054795,0.369863014,0.009589041,0.460273973,-0.148057983,0.201048444,17,0,19,0,42.3431722,1,1,0,1,0,OFBiz
0.057251908,0.22519084,0.125954198,0.320610687,0.738721252,1.056567372,1.079177263,0.610604198,0.645038168,0.041984733,0.29389313,0.019083969,0.5,-0.170419444,0.204838562,0,0,4,0,22.75633503,1,0,0,1,0,Hadoop Common
0.022727273,0.181818182,0.090909091,0.204545455,0.90222915,1.354979568,1.350158694,0.59966353,0.704545455,0.045454545,0.25,0,0.568181818,-0.11666667,0.227390733,0,0,0,0,3.133333333,0,1,1,1,0,Hibernate ORM
0,0.2,0.2,0.2,1.34245298,2.19874304,2.1845817,0.31852,0.2,0,0.6,0.2,0.8,0,0.30006,0,0,0,0,19.2,0,0,0,0,0,OFBiz
0.009615385,0.067307692,0.057692308,0.153846154,1.057450999,1.466867905,1.485218085,0.683172199,0.605769231,0.125,0.259615385,0.009615385,0.307692308,-0.170429614,0.184468257,0,0,0,0,42.04807692,0,0,0,0,0,Hibernate ORM
0.043478261,0.086956522,0.086956522,0.304347826,0.860785762,1.312896848,1.292507022,0.365904348,0.47826087,0,0.52173913,0,0.565217391,-0.1458,0.19435,0,0,3,0,45.86570048,0,0,0,0,0,Hadoop Common
0,0,0,0,0.9564357,1.2861387,1.2686138,0.75,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,Hadoop HDFS
0,0.357142857,0.357142857,1.357142857,1.402700264,2.072186343,2.073735386,0.124428571,0,0.071428571,0.928571429,0,0.785714286,-0.0688,0.134609091,0,0,0,0,246.5,0,0,0,0,0,Hadoop Common
0,0.174603175,0.015873016,0.079365079,0.771637029,1.175338217,1.189629633,0.79354127,0.682539683,0.126984127,0.19047619,0,0.444444444,-0.1595,0.20265,0,0,0,0,54.49373208,0,0,0,0,0,OFBiz
0,0,0,0.272727273,0.948621974,1.402814828,1.381304493,0.560781818,0.454545455,0.181818182,0.363636364,0,0.272727273,-0.154066667,0.2891,0,0,0,0,110.7272727,0,0,0,0,0,Hadoop Common
0,0,0,0,0.19712329,0.32452056,0.3188128,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,OFBiz
0,0.080645161,0.080645161,0.419354839,0.852814965,1.24964848,1.256569928,0.571279032,0.516129032,0.048387097,0.435483871,0,0.435483871,-0.107371429,0.126126667,0,1,0,2,82.15248403,0,0,0,0,0,Camel
0.073170732,0.048780488,0,0.219512195,0.867396477,1.301390715,1.289815349,0.624780488,0.682926829,0.170731707,0.146341463,0,0.56097561,-0.082633333,0.174488889,0,0,1,0,40.6097561,0,0,0,0,0,OFBiz
0,0,0,0.333333333,1.1667486,1.4812808,1.5429802,0.625933333,1,0,0,0,0.666666667,-0.0329,0.02,0,0,5,0,23.33333333,0,0,0,0,0,OFBiz
0,0.0625,0.125,0.375,1.115759306,1.678403925,1.684904806,0.329239483,0.375,0.0625,0.5625,0,0.5625,-0.20888889,0.194813145,0,0,0,0,56,0,0,0,0,0,Hibernate ORM
0,0.5,0,0.5,1.2791944,1.87756655,1.9110299,0.5375,1,0,0,0,1,0,0.2375,0,0,2,0,63,0,0,0,0,0,OFBiz
0,0,0,0.666666667,1.4420303,2.360515233,2.220757567,0.458333333,1,0,0,0,0.333333333,-0.5,0.475,0,0,1,0,2.666666667,0,0,0,0,0,OFBiz
0.016908213,0.193236715,0.130434783,0.231884058,1.002516979,1.448162795,1.45246348,0.630861353,0.693236715,0.048309179,0.258454106,0,0.507246377,-0.135230556,0.225885075,0,0,0,0,51.95652174,0,0,0,0,0,Hive
0.019296254,0.127128263,0.079455165,0.332576617,1.054818875,1.571110089,1.55870511,0.51662361,0.560726447,0.045402951,0.392735528,0.001135074,0.584562997,-0.12335431,0.223642887,5,0,9,0,54.02454643,1,1,1,1,0,OFBiz
0,0.083333333,0,0.083333333,0.799062283,1.115088097,1.073966107,0.895833333,0.916666667,0.083333333,0,0,0.083333333,-0.125,0.3333,0,0,1,0,21,0,0,0,0,0,OFBiz
0,0.117647059,0.058823529,0.235294118,1.08692403,1.554770071,1.598576271,0.46278431,0.470588235,0.058823529,0.411764706,0.058823529,0.588235294,-0.17361111,0.151134834,1,0,0,0,4.571428571,0,1,1,1,0,Hibernate ORM
0.037037037,0.111111111,0.074074074,0.296296296,1.076809859,1.570083563,1.563156634,0.555066667,0.592592593,0.074074074,0.333333333,0,0.666666667,-0.25718,0.248286667,0,0,4,0,29.52777778,0,0,0,0,0,OFBiz
0,0,0,0,0.7718998,1.104090634,1.176723206,0.5551,0.8,0,0.2,0,0.2,0,0.27245,0,0,0,0,17.6,0,0,0,0,0,Hadoop Common
0.009615385,0.067307692,0.057692308,0.153846154,1.057450999,1.466867905,1.485218085,0.683172199,0.605769231,0.125,0.259615385,0.009615385,0.307692308,-0.170429614,0.184468257,0,0,0,0,53.24038462,0,0,0,0,0,Hibernate ORM
0.016949153,0.150659134,0.139359699,0.224105461,0.873470691,1.335589809,1.323514741,0.692911488,0.77212806,0.028248588,0.197740113,0.001883239,0.444444444,-0.17053,0.266424409,0,0,0,0,44.0021253,0,1,1,1,0,Hive
0,0.5,0,0,0.91664895,1.48661345,1.36574465,0.875,1,0,0,0,0.5,0,0.13142361,0,0,0,0,11,0,0,0,0,0,Hibernate ORM
0,0.058823529,0,0.176470588,0.826967056,1.220688539,1.233585247,0.727129412,0.941176471,0.058823529,0,0,0.235294118,-0.077742857,0.113575,0,0,0,0,64.70588235,0,0,0,0,0,OFBiz
0.0625,0.375,0.125,0.75,0.915209081,1.376468724,1.373076699,0.48081875,0.5,0.0625,0.375,0.0625,0.5625,-0.09585,0.185881818,0,0,3,0,172.5,0,0,0,0,0,OFBiz
0,0,0,0.5,0.872607475,1.23436085,1.26905535,0.4531,1,0,0,0,0.5,0,0.425,0,0,0,0,52.5,0,0,0,1,0,OFBiz
0,0,0,0,1.6729395,2.3149394,2.39130295,0.375,0.5,0.5,0,0,0.5,-0.5416667,0,0,0,0,0,21,0,0,0,0,0,Hibernate ORM
0,0.105263158,0,0.052631579,0.795417341,1.287887855,1.249670661,0.793178947,0.684210526,0,0.315789474,0,0.263157895,-0.20835,0.172175,0,0,1,0,1.4,1,0,0,1,0,Hadoop Common
0,1,0,0,0.65264,0.97224003,0.96464,0.733,1,0,0,0,1,0,0.2393,0,0,3,0,174,1,0,0,1,0,OFBiz
0,0,0,0,1.307292833,1.841851967,1.901242167,0.65,1,0,0,0,0,0,0.153030305,0,0,0,0,5,0,0,0,0,0,Hibernate ORM
0,0.081081081,0,0.189189189,0.923888115,1.2722338,1.23283367,0.758843243,0.810810811,0.027027027,0.162162162,0,0.432432432,-0.078638462,0.207422222,0,0,0,0,25.45945946,0,0,0,0,0,Hadoop Common
0,0.015873016,0,0.158730159,0.968927733,1.394303198,1.388574536,0.691499175,0.873015873,0,0.126984127,0,0.158730159,-0.170261439,0.161249654,1,0,0,1,21.85954786,0,0,0,0,0,Hibernate ORM
0,0.5,0,0.5,1.18982455,1.7330701,1.7088158,0.4519,0,0,1,0,1,0,0.20595,0,0,3,0,31.5,0,0,0,0,0,OFBiz
0,0,0,0,1.515,0.8625,1.02,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,Hibernate ORM
0,0,0,0.25,0.834816229,1.362933001,1.355989441,0.8189375,1,0,0,0,0.25,-0.2,0.25,0,0,0,0,0,1,0,0,1,0,OFBiz
0,0.068181818,0.079545455,0.375,0.831676117,1.216933645,1.232676246,0.618251136,0.647727273,0.068181818,0.284090909,0,0.511363636,-0.1976,0.191441026,0,0,0,0,18.24129644,0,0,0,0,0,Hadoop HDFS
0.01226158,0.114441417,0.064032698,0.130790191,0.858014817,1.253742978,1.262619062,0.700464441,0.760217984,0.040871935,0.192098093,0.006811989,0.384196185,-0.228652041,0.246117563,1,0,1,0,42.84612774,0,0,0,0,0,Hadoop Common
0.03125,0.245535714,0.263392857,0.245535714,0.958324456,1.442613409,1.450867393,0.621585268,0.59375,0.049107143,0.352678571,0.004464286,0.723214286,-0.139958333,0.195671642,0,0,1,0,9.941410129,1,1,1,1,0,Hadoop Common
0.029411765,0.5,0,0.323529412,1.10935723,1.677145946,1.738363332,0.538588235,0.441176471,0.058823529,0.5,0,0.617647059,-0.207425,0.179991304,0,0,0,0,35.81440162,1,0,0,1,0,OFBiz
0.018018018,0.144144144,0.063063063,0.162162162,0.906070924,1.403105189,1.37296089,0.680810811,0.594594595,0.018018018,0.387387387,0,0.567567568,-0.132072222,0.19459,0,0,7,0,50.86852836,0,0,0,0,0,OFBiz
0,0,0.142857143,0,1.067463643,1.482763029,1.483948771,0.670168071,0.857142857,0,0.142857143,0,0.285714286,-0.05,0.119444447,0,0,0,0,0,0,1,1,1,0,Hibernate ORM
0,0.333333333,0,0.333333333,0.951439383,1.335776567,1.328205033,0.808716667,0.833333333,0,0.166666667,0,0.666666667,-0.25,0.205625,0,0,0,0,46.66666667,0,0,0,0,0,Hadoop Common
0,0,0,0,0.942023035,1.54337175,1.5291941,0.575,1,0,0,0,0.5,0,0.17085,0,0,4,0,97,0,0,0,0,0,OFBiz
0,0.06185567,0.082474227,0.278350515,0.877302064,1.355418731,1.355064336,0.672251546,0.608247423,0.020618557,0.371134021,0,0.577319588,-0.132628571,0.245524561,1,1,10,0,56.96537941,1,0,0,1,0,OFBiz
0.014669927,0.041564792,0.080684597,0.217603912,1.061937492,1.584206571,1.594033526,0.530491443,0.601466993,0.053789731,0.344743276,0,0.506112469,-0.163497015,0.217595455,1,0,0,1,44.29831461,0,0,0,0,0,Hive
0,0,0,0.5,1.338409085,2.21218185,2.066,0.625,1,0,0,0,0.5,0,0.375,0,0,0,0,23,1,0,0,1,0,OFBiz
0.02284264,0.065989848,0.076142132,0.30964467,0.940019518,1.410109601,1.400690575,0.558695178,0.502538071,0.050761421,0.439086294,0.007614213,0.489847716,-0.110866667,0.174664384,5,0,2,1,45.45492953,0,1,1,1,0,Hadoop Common
0,0.0625,0,0.125,0.855003713,1.288802606,1.258192371,0.75095,0.6875,0,0.3125,0,0.5625,0,0.177266667,0,0,1,0,6.742857143,0,1,1,1,0,Hadoop Common
0,0,0.066666667,0.066666667,0.951771237,1.394485651,1.362597051,0.73982,0.8,0.066666667,0.066666667,0.066666667,0.4,0,0.28632,0,0,0,0,41.11666667,0,0,0,0,0,OFBiz
0,0.045454545,0.136363636,0.363636364,0.981381675,1.464030423,1.467073986,0.401277273,0.454545455,0.045454545,0.5,0,0.727272727,-0.133933333,0.195963636,0,0,1,0,86.66925837,0,0,0,0,0,Hadoop Common
0,0.142857143,0.017857143,0.125,0.917511185,1.349151491,1.329734281,0.756448214,0.696428571,0.071428571,0.232142857,0,0.553571429,-0.226422222,0.225554545,0,0,1,0,4.790909091,1,0,0,1,0,Hadoop Common
0,0.026315789,0.026315789,0.447368421,0.857438176,1.261773204,1.270764425,0.586768421,0.526315789,0.052631579,0.421052632,0,0.421052632,-0.13832,0.13145,0,0,0,0,2.794117647,0,1,1,1,0,Camel
0.023076923,0.046153846,0.080769231,0.246153846,0.988073271,1.486557597,1.52568881,0.616638462,0.426923077,0.05,0.519230769,0.003846154,0.588461538,-0.095263636,0.222211268,0,0,0,0,76.81743851,0,0,0,0,0,Camel
0.034934498,0.065502183,0.152838428,0.471615721,0.992688132,1.431938882,1.432667509,0.506224017,0.480349345,0.034934498,0.480349345,0.004366812,0.349344978,-0.098838889,0.195806667,0,0,0,0,7.636363636,1,0,0,1,0,Hadoop HDFS
0,0.052631579,0.105263158,0.421052632,0.933128814,1.379326821,1.369653923,0.636684211,0.526315789,0,0.473684211,0,0.526315789,-0.16456,0.199933333,0,0,0,0,24.21052632,0,0,0,0,0,Hadoop Common
0,1,0,0,0.65264,0.97224003,0.96464,0.733,1,0,0,0,1,0,0.2393,0,0,0,0,234,0,0,0,0,0,OFBiz
0.029226361,0.075071633,0.154727794,0.261891117,0.960094843,1.417010493,1.425712772,0.566218911,0.593696275,0.051575931,0.353008596,0.001719198,0.518624642,-0.132385,0.210065128,0,0,0,0,92.29803011,0,0,0,0,0,HBase
0.022522523,0.184684685,0.081081081,0.283783784,0.914313525,1.339115306,1.347171421,0.625717117,0.774774775,0.022522523,0.202702703,0,0.567567568,-0.202861404,0.22487191,0,0,0,0,70.57509456,0,1,1,1,0,Hive
0,0,0,0,0.83078967,1.267916667,1.254289667,0.666666667,1,0,0,0,0.333333333,0,0.4,0,0,0,0,6,0,0,0,0,0,Hibernate ORM
0,0,0.333333333,0.333333333,1.083055553,1.5910294,1.546444433,0.468253969,0.333333333,0.333333333,0.333333333,0,0,0,0.374375,0,0,0,0,13.33333333,0,0,0,0,0,Hibernate ORM
0.016666667,0.228395062,0.04691358,0.241358025,0.72549803,1.072652986,1.067664055,0.632864815,0.677160494,0.02962963,0.288888889,0.004320988,0.564814815,-0.153180237,0.217175,4,0,5,2,41.04108286,1,0,0,1,0,Hadoop Common
0,0.111111111,0.222222222,0.111111111,0.758025969,1.174269752,1.186014224,0.415022222,0.666666667,0,0.222222222,0.111111111,0.444444444,-0.2441,0.18704,0,0,1,0,72.55555556,0,0,0,0,0,Hadoop Common
0.007633588,0.145038168,0.06870229,0.282442748,0.903453233,1.347039038,1.345791988,0.613467939,0.595419847,0.015267176,0.389312977,0,0.610687023,-0.1121625,0.188426389,0,0,0,0,38.54198473,0,0,0,0,0,Camel
0,0.5,0,0,0.964704717,1.429240338,1.463301977,0.827383333,0.833333333,0,0.166666667,0,0.833333333,0,0.1618,0,0,0,0,22,0,0,0,0,0,Hadoop Common
0.5,0,0.5,0,0.43913795,0.66827585,0.7215517,0.85,0.5,0,0.5,0,0.5,0,0.1,0,0,2,0,38,0,0,0,0,0,OFBiz
0,0.196261682,0.074766355,0.08411215,1.0076909,1.494012822,1.477274169,0.66401215,0.644859813,0.08411215,0.271028037,0,0.663551402,-0.14825,0.221646429,0,0,0,0,21.58350742,0,0,0,0,0,Hadoop Common
0.011764706,0.152941176,0.188235294,0.435294118,0.971881393,1.501728308,1.483812992,0.478447059,0.517647059,0.047058824,0.435294118,0,0.6,-0.143866667,0.202261667,0,0,3,0,13.01765922,1,0,0,1,0,OFBiz
0.02044293,0.422487223,0.143100511,0.255536627,1.081023817,1.59385084,1.587504909,0.576992334,0.488926746,0.080068143,0.429301533,0.001703578,0.688245315,-0.143163717,0.204191842,0,0,0,0,28.31005111,0,0,0,1,0,HBase
0.022328549,0.057416268,0.081339713,0.326953748,0.942446972,1.40757813,1.403895645,0.547814833,0.519936204,0.059011164,0.416267943,0.004784689,0.476874003,-0.11397541,0.171,2,0,2,1,120.2970489,0,0,0,0,0,Hadoop Common
0.018181818,0.120454545,0.054545455,0.265909091,0.924626292,1.361949599,1.365859327,0.566745909,0.604545455,0.054545455,0.334090909,0.006818182,0.431818182,-0.182336207,0.215466968,0,0,0,0,53.84772727,0,0,0,0,0,Camel
0,0,0.142857143,0.285714286,0.965215464,1.485934814,1.497439819,0.3478,0.714285714,0,0.285714286,0,0.428571429,-0.099,0.410625,0,0,3,0,34.98809524,0,0,0,0,0,Hadoop Common
